Num_Acc,annee,mois,jour,hrmn,éclairage,agglomeration,intersection,meteo,collision,commune,adresse,lat,long,departement,categorie_route,circulation,nombre_voies,voie_speciale,denivele,plan,largeur_terplein_central,largeur_route,surface,infra,situation,sens_circulation,obstacle_fixe,obstacle_mobile,sens_choc,manoeuvre,num_veh,place,gravite,sexe,trajet,localisation_pieton,action_pieton,annee_naissance,secu1,vitesse_max,secu2,secu3,motorisation,heure,date,age
202000027259,2020,4,8,12:00:00,Plein jour,En agglomération,Hors intersection,Pluie légère,Deux véhicules – par le coté,31555,RUE DU FAUBOURG BONNEFOY,"43,6160236","1,4531650",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Mouillée,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté gauche,Sans changement de direction,B,1,Blessé léger,Féminin,Autre,Non renseigné,Non renseigné,1972.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,12,2020-04-08,48.0
202000027559,2020,4,6,15:00:00,Plein jour,En agglomération,Hors intersection,Normale,Non renseigné,31555,NARBONNE (ROUTE DE),"43,5711000","1,4543500",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,4,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Féminin,Autre,Non renseigné,Non renseigné,1997.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,15,2020-04-06,23.0
202000027786,2020,6,4,15:56:00,Plein jour,Hors agglomération,Hors intersection,Normale,Sans collision,31095,Cazaux,"43,0329020","0,7437120",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Pente,Sommet de côte,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Aucun,Aucun,Inconnue,A,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1943.0,Aucun équipement,80.0,Non renseigné,Non renseigné,Autre,15,2020-06-04,77.0
202000028042,2020,12,16,10:40:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,31157,Rue du Huit Mai 1945,"43,5446420","1,3455310",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Autres,Sur piste cyclable,Inconnu,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Domicile - école,Sans objet,Non renseigné ou sans objet,2007.0,Aucun équipement,30.0,Non renseigné,Non renseigné,Humaine,10,2020-12-16,13.0
202000028110,2020,1,15,19:05:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,RTE D ESPAGNE,"43,5693800","1,4244500",31,Route Départementale,Bidirectionnelle,2.0,Piste cyclable,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé hospitalisé,Masculin,Autre,Non renseigné,Non renseigné ou sans objet,1988.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,19,2020-01-15,32.0
202000029689,2020,6,3,07:25:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,RTE D ESPAGNE,"43,5669000","1,4249700",31,Route Départementale,Bidirectionnelle,4.0,Voie réservée,Plat,Plat,0.0, -1,Normale,Aucun,Sur autre voie spéciale,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,En s’insérant,A,1,Blessé hospitalisé,Masculin,Domicile - travail,Non renseigné,Non renseigné,1989.0,Casque,30.0,Aucun équipement,Non renseigné,Humaine,7,2020-06-03,31.0
202000029866,2020,12,13,13:20:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,RUE DU FAUBOURG BONNEFOY,"43,6159800","1,4531900",31,Route Départementale,Bidirectionnelle,2.0,Piste cyclable,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé hospitalisé,Masculin,Autre,Non renseigné,Non renseigné,1994.0,Casque,50.0,Aucun équipement,Non renseigné,Inconnue,13,2020-12-13,26.0
202000030534,2020,2,13,07:30:00,Nuit sans éclairage public,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31149,ROND POINT DU PETIT PRINCE ,"43,6110400","1,3369300",31,Voie Communale,A sens unique,2.0,Sans objet,Plat,Pente,0.0, -1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Côté droit,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Non renseigné,Non renseigné ou sans objet,1978.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,7,2020-02-13,42.0
202000031678,2020,9,30,08:20:00,Plein jour,Hors agglomération,Hors intersection,Normale,Deux véhicules - frontale,31011,35 Route de Barat,"43,0017032","0,9049584",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant gauche,Tournant à gauche,B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1942.0,Aucun équipement,80.0,Non renseigné,Non renseigné,Humaine,8,2020-09-30,78.0
202000033525,2020,5,31,09:15:00,Plein jour,En agglomération,Autre intersection,Temps éblouissant,Deux véhicules – par le coté,31433,Ancienne Route ImpÃ©riale,"43,5184200","1,3957250",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Côté gauche,Sans changement de direction,B,1,Blessé hospitalisé,Féminin,Courses - achats,Sans objet,Non renseigné ou sans objet,1977.0,Aucun équipement,30.0,Non renseigné,Non renseigné,Humaine,9,2020-05-31,43.0
202000034412,2020,3,13,17:40:00,Plein jour,En agglomération,Hors intersection,Normale,Non renseigné,31555,RTE D ALBI,"43,6349100","1,4637200",31,Route Départementale,Bidirectionnelle,2.0,Piste cyclable,Plat,Plat,0.0,7,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Véhicule en stationnement,Aucun,Avant,Sans changement de direction,A,1,Blessé léger,Masculin,Non renseigné,Non renseigné,Non renseigné ou sans objet,1980.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,17,2020-03-13,40.0
202000034801,2020,1,31,16:30:00,Plein jour,Hors agglomération,Hors intersection,Normale,Autre collision,31522,D3,"43,2962540","0,8231270",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Sommet de côte,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Animal domestique,Avant,Sans changement de direction,A,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1949.0,Casque,80.0,Non renseigné,Non renseigné,Humaine,16,2020-01-31,71.0
202000035802,2020,5,29,09:58:00,Plein jour,Hors agglomération,Autre intersection,Normale,Deux véhicules - frontale,31389,16 Route de Toulouse,"43,6328990","1,5201070",31,Route Départementale,Bidirectionnelle,2.0,Voie réservée,Plat,Sommet de côte,0.0, -1,Normale,Carrefour aménagé,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1966.0,Casque,80.0,Non renseigné,Non renseigné,Humaine,9,2020-05-29,54.0
202000035856,2020,1,11,16:15:00,Plein jour,Hors agglomération,Giratoire,Temps éblouissant,Deux véhicules – par le coté,31420,D4,"43,4920610","1,4037430",31,Route Départementale,Non renseigné,1.0,Sans objet,Plat,Plat,0.0,3,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Aucun,Arrière droit,Tournant à gauche,B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1937.0,Casque,80.0,Non renseigné,Non renseigné,Autre,16,2020-01-11,83.0
202000036404,2020,8,31,18:45:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,31555,RUE DES FONTAINES,"43,6030800","1,4107600",31,Voie Communale,A sens unique,1.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,A contresens,B,1,Blessé léger,Masculin,Autre,Non renseigné,Non renseigné,1991.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,18,2020-08-31,29.0
202000037108,2020,5,30,18:20:00,Plein jour,Hors agglomération,Intersection à plus de 4 branches,Normale,Deux véhicules – par le coté,31224,Rue Lesponne,"43,0609870","0,5922320",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Côté gauche,Sans changement de direction,B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1968.0,Casque,50.0,Gants (2RM/3RM),Gilet réfléchissant,Humaine,18,2020-05-30,52.0
202000039210,2020,12,6,10:15:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par l’arrière,31555,RUE CLAIRE PAUILHAC,"43,6108095","1,4452949",31,Voie Communale,A sens unique,1.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Féminin,Non renseigné,Non renseigné,Non renseigné,1983.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,10,2020-12-06,37.0
202000039444,2020,7,27,16:12:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,31555,AV DE GRANDE BRETAGNE,"43,6038500","1,4070000",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Aucun,Inconnue,B,1,Blessé léger,Masculin,Promenade - loisirs,Non renseigné,Non renseigné,1976.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,16,2020-07-27,44.0
202000039592,2020,9,24,16:25:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31557,LARRAMET (CH DE),"43,5607100","1,3516900",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté droit,Traversant la chaussée,B,1,Blessé léger,Féminin,Domicile - école,Non renseigné,Non renseigné,2009.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,16,2020-09-24,11.0
202000039852,2020,6,26,16:35:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,RUE DE PERIOLE,"43,6186500","1,4631100",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Féminin,Non renseigné,Non renseigné,Non renseigné,1991.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,16,2020-06-26,29.0
202000039862,2020,10,25,20:45:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,STRASBOURG (BD DE) DU 1AU 33,"43,6087400","1,4455200",31,Voie Communale,A chaussées séparées,1.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant droit,Déporté à gauche,A,1,Blessé léger,Féminin,Non renseigné,Sans objet,Non renseigné ou sans objet,1964.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Autre,20,2020-10-25,56.0
202000040532,2020,2,6,23:10:00,Nuit avec éclairage public allumé,En agglomération,Intersection en X,Normale,Deux véhicules – par le coté,31555,RUE DE LA REPUBLIQUE,"43,5989000","1,4366200",31,Route Départementale,A sens unique,2.0,Sans objet,Pente,Plat,0.0,4,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Arrière gauche,Traversant la chaussée,B,1,Blessé léger,Masculin,Non renseigné,Non renseigné,Non renseigné ou sans objet,1988.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,23,2020-02-06,32.0
202000040534,2020,2,6,19:55:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,66 BOULEVARD MATABIAU,"43,6159300","1,4393300",31,Voie Communale,A sens unique,1.0,Piste cyclable,Plat,Plat,0.0,3,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Aucun,Changeant de file à gauche,A,1,Blessé hospitalisé,Féminin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,1953.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,19,2020-02-06,67.0
202000041116,2020,8,15,11:38:00,Plein jour,Hors agglomération,Hors intersection,Normale,Sans collision,31092,Muna,"42,8991460","0,6309950",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Pente,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Aucun,Aucun,Sans changement de direction,A,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1962.0,Aucun équipement,80.0,Non renseigné,Non renseigné,Humaine,11,2020-08-15,58.0
202000041354,2020,7,27,10:10:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,RUE ANDRE ETCHEVERLEPO,"43,6393600","1,4598000",31,Voie Communale,Bidirectionnelle,2.0,Piste cyclable,Plat,Plat,0.0, -1,Normale,Aucun,Sur piste cyclable,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté gauche,"Même sens, même file",B,1,Blessé léger,Féminin,Autre,Non renseigné,Non renseigné,1965.0,Casque,5.0,Aucun équipement,Non renseigné,Humaine,10,2020-07-27,55.0
202000041358,2020,7,25,21:15:00,Plein jour,Hors agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,CHE DES ETROITS,"43,5677000","1,4397300",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté droit,Déporté à droite,B,1,Blessé léger,Féminin,Promenade - loisirs,Non renseigné,Non renseigné,1999.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,21,2020-07-25,21.0
202000041393,2020,5,26,20:20:00,Plein jour,En agglomération,Intersection en T,Normale,Non renseigné,31555,CHE DE LAPUJADE,"43,6275800","1,4564000",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,A,1,Blessé léger,Masculin,Non renseigné,Non renseigné,Non renseigné,1998.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,20,2020-05-26,22.0
202000042516,2020,9,22,16:55:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,31555,RUE BERTRAND GRIL,"43,5871600","1,4595700",31,Voie Communale,A sens unique,1.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Circulant sur trottoir,A,1,Blessé léger,Masculin,Autre,Non renseigné,Non renseigné,1997.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,16,2020-09-22,23.0
202000043403,2020,5,24,21:00:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,BD DES RECOLLETS,"43,5839100","1,4443100",31,Voie Communale,Bidirectionnelle,2.0,Piste cyclable,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant gauche,Déporté à gauche,A,1,Blessé léger,Féminin,Autre,Non renseigné,Non renseigné,1997.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,21,2020-05-24,23.0
202000044069,2020,9,23,15:40:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31458,20 Chemin des Cujalas,"43,5040290","1,3471450",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Côté gauche,Sans changement de direction,B,1,Blessé hospitalisé,Féminin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,2015.0,Aucun équipement,50.0,Non renseigné,Non renseigné,Humaine,15,2020-09-23,5.0
202000044422,2020,8,28,02:10:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Autre collision,31418,38 Route de Balma,"43,6236950","1,5266720",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Pente,Plat,0.0, -1,Normale,Carrefour aménagé,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Autre obstacle fixe sur chaussée,Aucun,Avant,Sans changement de direction,A,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,2003.0,Aucun équipement,50.0,Non renseigné,Non renseigné,Humaine,2,2020-08-28,17.0
202000047602,2020,7,25,02:30:00,Nuit avec éclairage public allumé,Hors agglomération,Hors intersection,Normale,Deux véhicules - frontale,31182,1 Route de Lacourtensourt,"43,6714544","1,4004210",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Pente,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Tué,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1967.0,Aucun équipement,80.0,Non renseigné,Non renseigné,Humaine,2,2020-07-25,53.0
202100000051,2021,11,9,23:30:00,Nuit avec éclairage public allumé,En agglomération,Autre intersection,Normale,Deux véhicules – par le coté,31555,SQUARE DE L HERACLES,"43,6074900000","1,4281200000",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Pont - autopont,Sur chaussée,Absence de repère,Sans objet,Véhicule,Côté gauche,Sans changement de direction,A,1,Blessé léger,Féminin,Promenade - loisirs,Non renseigné,Non renseigné,1981.0,Non déterminable,50.0,Non déterminable,Non renseigné,Humaine,23,2021-11-09,40.0
202100000136,2021,5,25,15:55:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,BILLIERES (AV ETIENNE) DU 1AU 78,"43,5969171534","1,4261841774",31,Voie Communale,Bidirectionnelle,3.0,Piste cyclable,Plat,Plat,0.0, -1,Normale,Aucun,Sur piste cyclable,Absence de repère,Sans objet,Véhicule,Avant gauche,Inconnue,B,1,Blessé hospitalisé,Féminin,Non renseigné,Non renseigné,Non renseigné,1977.0,Non déterminable,5.0,Aucun équipement,Non renseigné,Inconnue,15,2021-05-25,44.0
202100002251,2021,12,18,19:40:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,MINIMES (AV DES) DU 1AU 178,"43,6186431033","1,4364563674",31,Routes de métropole urbaine,A chaussées séparées,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté gauche,En faisant demi-tour sur la chaussée,B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Non renseigné,Non renseigné,1993.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,19,2021-12-18,28.0
202100002621,2021,12,16,08:15:00,Plein jour,En agglomération,Autre intersection,Temps éblouissant,Deux véhicules – par le coté,31555,NARBONNE (ROUTE DE),"43,5717600000","1,4536600000",31,Routes de métropole urbaine,Bidirectionnelle,6.0,Bande cyclable,Plat,Plat,0.0, -1,Normale,Bretelle d’échangeur ou de raccordement,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté gauche,Sans changement de direction,B,1,Blessé hospitalisé,Masculin,Domicile - travail,Non renseigné,Non renseigné,1991.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,8,2021-12-16,30.0
202100003129,2021,12,13,12:18:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,31555,OZENNE (RUE THEODORE) DU 1AU 35,"43,5967400000","1,4468200000",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Piéton,Avant,Inconnue,Z,3,Blessé hospitalisé,Féminin,Non renseigné,A - 50 m du passage piéton,Traversant,1949.0,Non déterminable,20.0,Non déterminable,Non renseigné,Humaine,12,2021-12-13,72.0
202100003129,2021,12,13,12:18:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,31555,OZENNE (RUE THEODORE) DU 1AU 35,"43,5967400000","1,4468200000",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Piéton,Avant,Inconnue,Z,1,Indemne,Non renseigné,Non renseigné,Non renseigné,Non renseigné,1966.5,Non renseigné,20.0,Non renseigné,Non renseigné,Humaine,12,2021-12-13,54.5
202100003674,2021,12,10,05:35:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Pluie légère,Deux véhicules – par l’arrière,31555,AV DE LA GLOIRE,"43,6068500000","1,4729200000",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Pente,Plat,0.0, -1,Mouillée,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,A,1,Blessé hospitalisé,Masculin,Non renseigné,Non renseigné,Non renseigné,1984.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Inconnue,5,2021-12-10,37.0
202100005327,2021,11,30,16:45:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31483,LANDORTHE (ROUTE),"43,1160100000","0,7479300000",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Aucun,Inconnue,B,1,Blessé léger,Masculin,Non renseigné,Non renseigné,Non renseigné,1989.0,Casque,50.0,Non renseigné,Non renseigné,Inconnue,16,2021-11-30,32.0
202100005961,2021,11,26,20:45:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,AV DE GRANDE BRETAGNE,"43,5990600000","1,4171300000",31,Voie Communale,Bidirectionnelle,3.0,Piste cyclable,Plat,Plat,0.0, -1,Normale,Autres,Sur piste cyclable,Absence de repère,Sans objet,Véhicule,Côté gauche,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Non renseigné,Non renseigné,1990.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,20,2021-11-26,31.0
202100006923,2021,11,14,18:00:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules - frontale,31555,ALL DE BELLEFONTAINE,"43,5647530000","1,4015220000",31,Voie Communale,A sens unique,1.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,Absence de repère,Sans objet,Véhicule,Avant,Inconnue,B,1,Blessé léger,Masculin,Autre,Non renseigné,Non renseigné,1980.0,Casque,50.0,Non déterminable,Non renseigné,Autre,18,2021-11-14,41.0
202100008354,2021,11,7,04:30:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Sans collision,31555,MINIMES (AV DES) DU 1AU 178,"43,6203712612","1,4359447360",31,Voie Communale,Bidirectionnelle,2.0,Piste cyclable,Plat,Plat,0.0, -1,Mouillée,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Aucun,Autres manœuvres,A,1,Blessé léger,Masculin,Promenade - loisirs,Non renseigné,Non renseigné,1999.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Inconnue,4,2021-11-07,22.0
202100009654,2021,10,28,17:15:00,Plein jour,En agglomération,Intersection en Y,Normale,Deux véhicules – par le coté,31022,Avenue du Parc,"43,6748996570","1,4324254293",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,4,Normale,Aucun,Sur chaussée,Absence de repère,Sans objet,Aucun,Côté droit,Changeant de file à gauche,B,1,Blessé hospitalisé,Féminin,Domicile - travail,Sans objet,Non renseigné ou sans objet,1982.0,Aucun équipement,50.0,Non renseigné,Non renseigné,Humaine,17,2021-10-28,39.0
202100009825,2021,10,21,15:35:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par l’arrière,31035,2c Route de Narbonne,"43,5354130000","1,4839050000",31,Route Départementale,Bidirectionnelle,2.0,Voie réservée,Plat,Plat,0.0,4,Normale,Aucun,Sur autre voie spéciale,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant gauche,Sans changement de direction,B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,2000.0,Casque,50.0,Non renseigné,Non renseigné,Humaine,15,2021-10-21,21.0
202100012454,2021,10,18,20:00:00,Nuit avec éclairage public allumé,En agglomération,Giratoire,Normale,Deux véhicules – par le coté,31149,RD POINT GASCOGNE,"43,6085700000","1,3268600000",31,Routes de métropole urbaine,A sens unique,2.0,Sans objet,Plat,Sommet de côte,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté droit,Traversant la chaussée,B,1,Blessé léger,Masculin,Promenade - loisirs,Non renseigné,Non renseigné,1987.0,Non déterminable,30.0,Non déterminable,Non renseigné,Humaine,20,2021-10-18,34.0
202100013654,2021,10,12,19:08:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Autre collision,31555,MINIMES (BD DES) DU 1AU 76,"43,6156530000","1,4464300000",31,Voie Communale,A sens unique,3.0,Voie réservée,Plat,Plat,0.0, -1,Normale,Aucun,Sur trottoir,Inconnu,Sans objet,Véhicule,Aucun,Inconnue,C,1,Blessé léger,Féminin,Non renseigné,Non renseigné,Non renseigné,2009.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Inconnue,19,2021-10-12,12.0
202100013654,2021,10,12,19:08:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Autre collision,31555,MINIMES (BD DES) DU 1AU 76,"43,6156530000","1,4464300000",31,Voie Communale,A sens unique,3.0,Voie réservée,Plat,Plat,0.0, -1,Normale,Aucun,Sur trottoir,Inconnu,Sans objet,Véhicule,Arrière,Circulant sur trottoir,B,1,Blessé léger,Féminin,Non renseigné,Non renseigné,Non renseigné,1975.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Inconnue,19,2021-10-12,46.0
